OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lng
66964,PILOT TRAVEL CENTERS #239,US-30/US-23,Upper Sandusky,OH,411,3.899,40.830669,-83.270709
66965,EATONTON TRAVEL CENTER,US-441/US/129/SR-24,Eatonton,GA,67,3.249,33.325821,-83.388862
66966,LOVES TRAVEL STOP #352,I-71 EXIT 65,Jeffersonville,OH,315,3.42233333,39.649616,-83.558138
66968,FLYING J TRAVEL PLAZA #675,US-136 & SR-27,Wayland,MO,345,3.30566666,40.396301,-91.575443
66972,PETRO STOPPING CENTER #339,"I-90, EXIT 272",Spokane,WA,970,3.999,47.666935,-117.433322
66972,PETRO STOPPING CENTER #339,"I-90, EXIT 272",Spokane,WA,970,3.959,47.666935,-117.433322
66987,LOVES TRAVEL STOP #354,"US-78 & I-20, EXIT 172",Thomson,GA,135,3.849,33.469270,-82.495116
66993,PILOT TRAVEL CENTERS #198,US-30 & US-31,Plymouth,IN,465,3.869,41.348770,-86.319336
66993,PILOT TRAVEL CENTER #198,US-30 & US-31,Plymouth,IN,465,3.859,41.348770,-86.319336
66994,PILOT TRAVEL CENTERS #303,US-24/US-6 & SR-108,Napoleon,OH,550,3.71066666,41.397969,-84.124984
66995,PILOT TRAVEL CENTERS #322,"I-86, EXIT 37",Bath,NY,190,4.499,42.336093,-77.316860
66997,LOVES TRAVEL STOP #289,"I-20, EXIT 49 & SR-531",Minden,LA,745,3.149,32.619146,-93.272754
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,38.726219,-89.893470
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.619,38.726219,-89.893470
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.629,38.726219,-89.893470
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439,38.726219,-89.893470
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.489,38.726219,-89.893470
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.379,38.726219,-89.893470
67009,PILOT TRAVEL CENTERS #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659,43.135090,-93.373651
67009,PILOT TRAVEL CENTER #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659,43.135090,-93.373651
67030,LOVES TRAVEL STOP #337,"I-90 & I-35, EXIT 11",Albert Lea,MN,515,4.089,43.654293,-93.364148
67034,LOVES TRAVEL STOP #356,"I-75, EXIT 167",North Baltimore,OH,550,3.34733333,41.179853,-83.668665
67037,LOVES TRAVEL STOP #332,I-71 EXIT 204,Burbank,OH,305,3.689,40.986232,-81.994840
67038,PILOT TRAVEL CENTERS #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799,31.578117,-84.176224
67038,PILOT TRAVEL CENTER #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799,31.578117,-84.176224
67039,ROAD RANGER #145,"I-44, EXIT 275",Fenton,MO,540,3.359,38.528547,-90.450674
67040,FLYING J TRAVEL PLAZA #603,US-431/SR-210 & US-231/SR-1,Dothan,AL,20,3.999,31.233698,-85.406823
67041,CIRCLE K #4707040,"I-95, EXIT 133 & US-201",Skowhegan,ME,170,3.72566666,44.778149,-69.712196
67044,PILOT TRAVEL CENTER #1212,"I-10, EXIT 45",Salome,AZ,930,3.959,33.777771,-113.606047
67044,PILOT #1212,"I-10, EXIT 45",Salome,AZ,930,3.959,33.777771,-113.606047
67047,Circle K #2746490,"I-90, EXIT 332",Mitchell,SD,455,3.064,43.727072,-98.042192
67051,PILOT TRAVEL CENTERS #208,"I-44, EXIT 257",Pacific,MO,540,3.324,38.479724,-90.749453
67053,TA LAREDO TRAVEL CENTER,"I-35/US-83, EXIT 13",Laredo,TX,693,3.649,27.560379,-99.489181
67054,LOVES TRAVEL STOPS #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.649,40.776928,-111.930991
67054,LOVES TRAVEL STOP #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.777,40.776928,-111.930991
67055,FLYING J TRAVEL PLAZA #641,I-15,Mccammon,ID,825,3.749,42.648236,-112.189394
67056,Arco,US-2 & US-59,Erskine,MN,355,3.399,47.663163,-96.016683
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur,IL,280,3.599,39.855983,-88.933746
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur,IL,280,3.559,39.855983,-88.933746
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur,IL,280,3.459,39.855983,-88.933746
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur,IL,280,3.499,39.855983,-88.933746
67060,PILOT TRAVEL CENTERS #151,"I-5, EXIT 99NE",Olympia,WA,977,4.599,47.040604,-122.895000
67063,PILOT TRAVEL CENTERS #330,"I-35, EXIT 184 SW",New Braunfels,TX,740,3.399,29.699306,-98.115127
67064,LOVES TRAVEL STOP #385,"I-40, EXIT 101 & US-281",Hinton,OK,483,3.38566666,35.493227,-98.354723
67065,TA GREENWOOD TRAVEL CENTER,"I-20, EXIT 5 & US-79",Greenwood,LA,745,3.16566666,32.431470,-93.959889
67066,LOVES TRAVEL STOP #361,"I-80, EXIT 168",Newton,IA,320,3.76233333,41.696337,-93.040512
67067,LOVES TRAVEL STOP #377,"I-76/US-6, EXIT 31 & SR-52",Hudson,CO,800,3.459,40.091746,-104.593741
67069,FLYING J FUEL STOP #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.899,39.265074,-103.685911
67069,FLYING J TRAVEL PLAZA #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.874,39.265074,-103.685911
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.299,38.813086,-90.092073
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.279,38.813086,-90.092073
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,165,4.259,40.924332,-80.146883
67075,CM FOREST GOLD,SR-16,Amite,LA,600,3.399,30.732164,-90.515286
67076,CASH MAGIC LUCKY MAGNOLIA,SR-63/SR-16,Denham Springs,LA,600,3.399,30.474329,-90.959027
67077,CASH MAGIC BROUSSARD SOUTH,US-90,Broussard,LA,600,3.399,30.137444,-91.955830
67078,CASH MAGIC SILVER FOX,SR-63/SR-16,Denham Springs,LA,600,3.399,30.474329,-90.959027
67081,LOVES TRAVEL STOP #376,"I-85/SR-403, EXIT 28 & SR-54/SR-100",Hogansville,GA,18,3.689,33.166986,-84.902788
67082,PILOT TRAVEL CENTERS #179,"I-81, EXIT 5-B",Hagerstown,MD,22,3.959,39.637986,-77.723252
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,105,3.899,41.082067,-74.183061
67086,SPEEDWAY #7945,SR-24,Swansboro,NC,205,3.699,34.693583,-77.134274
67087,SPEEDWAY #8189,"I-40, EXIT 408 & SR-210 & US-117",Rocky Point,NC,245,3.60566666,34.444048,-77.890907
67088,PILOT #4580,"I-26, EXIT 82",Prosperity,SC,30,3.42566666,34.213372,-81.528386
67090,LOVES TRAVEL STOP #373,US-69 & PLATTER RD,Calera,OK,253,3.229,33.930829,-96.429060
67091,SPEEDWAY #7903,SR-211,Raeford,NC,63,3.699,34.981303,-79.229567
67092,SPEEDWAY #8288,US-64 & SR-149,Plymouth,NC,177,3.20733333,35.858537,-76.748202
67094,SPEEDWAY #7943,US-64/SR-49 & US-220,Asheboro,NC,65,3.54233333,35.702596,-79.804120
67095,SPEEDWAY #8297,US-17 & US-17 BYP,Chocowinity,NC,205,3.13233333,35.514640,-77.101470
67096,SPEEDWAY #6997,I-95/US-301,Fayetteville,NC,63,3.39566666,35.082766,-78.973515
67097,SPEEDWAY #8298,SR-11/SR-55,Kinston,NC,205,3.353,35.275099,-77.593368
67101,SPEEDWAY #7974,US-601 & SR-24/SR-27,Midland,NC,46,3.429,35.249167,-80.530075
67103,SPEEDWAY #8225,US-13/US-17 & US-64,Williamston,NC,205,3.849,35.846539,-77.066078
67106,PILOT TRAVEL CENTER #4656,"I-295, EXIT 3-A & US-460",Disputanta,VA,180,3.57233333,37.123551,-77.224856
67107,SPEEDWAY/7fleet #4595,US-501 & SR-544,Conway,SC,205,3.089,33.834533,-79.049173
67108,SPEEDWAY/7fleet #4594,SR-90,Longs,SC,205,3.309,33.953479,-78.773953
67109,SPEEDWAY #4676,US-13/SR-32,Suffolk,VA,130,3.799,36.697157,-76.634781
67113,COLUMBUS WEST TRAVEL CENTER,"US-151, EXIT 118",Columbus,WI,420,3.119,43.336805,-89.029988
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.379,41.101654,-87.863690
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.339,41.101654,-87.863690
67115,CIRCLE K #3912,"I-24/SR-27, EXIT 155 & SR-28",Jasper,TN,285,2.889,35.068255,-85.621162
67117,MCCLURE OIL #65,US-31 & SR-38,Cicero,IN,375,3.889,40.121932,-86.034042
67118,ABELS QUIK SHOP #20,US-36 & CR-437,Hannibal,MO,540,3.06566666,39.710208,-91.394044
67119,EASTWAY TRUCKSTOP,SR-80,Somerset,KY,410,3.599,37.086473,-84.605350
67120,LOVES TRAVEL STOP #379,"I-10 & CR 255, EXIT 262 SW",Lee,FL,20,3.789,30.413101,-83.304142
67121,BETTY BEAVERS TRUCKSTOP,"I-88, EXIT 12 & CR-48",Otego,NY,12,3.819,42.392799,-75.180071
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,735,3.37233333,35.492375,-94.213947
67125,LOVES TRAVEL STOP #370,I-80 EXIT 234,Hubbard,OH,573,3.46566666,41.158121,-80.564651
67126,PILOT TRAVEL CENTERS #366,"I-40, EXIT 85 CHRISTMASVILLE RD",Jackson,TN,435,3.509,35.658451,-88.837399
67127,LOVES TRAVEL STOP #381,"I-65, EXIT 322 & CR-55",Falkville,AL,615,3.849,34.377019,-86.909547
67129,PILOT TRAVEL CENTER #920,"I-70, EXIT 54",Colby,KS,525,3.634,39.384348,-101.045090
67129,PILOT TRAVEL CENTERS #920,"I-70, EXIT 54",Colby,KS,525,3.649,39.384348,-101.045090
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.499,41.422789,-88.262954
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.359,41.422789,-88.262954
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.459,41.422789,-88.262954
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.599,41.422789,-88.262954
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.399,41.422789,-88.262954
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon,IL,290,3.399,41.422789,-88.262954
67133,LOVES TRAVEL STOP #365,I-80 EXIT 352,Wells,NV,835,3.71566666,41.113155,-114.953537
67137,PILOT TRAVEL CENTERS #485,"I-80, EXIT 173",Winnemucca,NV,966,3.77066666,40.964397,-117.724642
67138,Kum N Go #0561,US-65 & SR-744,Springfield,MO,535,2.899,37.194157,-93.292642
67139,LOVES TRAVEL STOP #383,I-71 EXIT 55 & SR-1039,Sparta,KY,415,3.749,38.695435,-84.906136
67140,Maverik Country Store #5069,I-35 EXIT 133,Ellsworth,IA,320,3.09566666,42.310239,-93.581877
67141,KUM & GO #0022,"I-80, EXIT 182 & SR-146",Grinnell,IA,320,3.19733333,41.735236,-92.724902
67143,ALL AMERICAN STORES #7,US-30,Fort Wayne,IN,370,3.559,41.088193,-85.142791
67149,HOOPS TRAVEL CENTER,I-39 & SR-21,Coloma,WI,395,3.18233333,44.038651,-89.531148
67150,Maverik Country Store #5119,"US-30, EXIT 150",Ames,IA,320,3.08233333,42.026327,-93.621264
67151,CASEYS #2523,"SR-163, EXIT 29 & SR-14",Monroe,IA,320,3.199,41.518945,-93.103739
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,38.974564,-89.110695
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.759,38.974564,-89.110695
67155,PILOT #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,38.974564,-89.110695
67158,GOLDEN GATE AUTO TRUCK PLAZA,"I-80 , EXIT 32",Sparks,NV,966,3.539,39.574341,-119.715154
67160,LOVES TRAVEL STOPS #378,"I-77, EXIT 132 ",Ripley,WV,44,3.589,38.821616,-81.709312
67160,LOVES TRAVEL STOP #378,"I-77, EXIT 132 ",Ripley,WV,44,3.621,38.821616,-81.709312
67162,PILOT TRAVEL CENTERS #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.78566666,41.731470,-92.444886
67162,PILOT TRAVEL CENTER #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.699,41.731470,-92.444886
67163,LOVES TRAVEL STOP #358,"I-78, EXIT 23",Hamburg,PA,208,3.85733333,40.556225,-75.982357
67164,FLYING J TRAVEL PLAZA #510,"I-15 , EXIT 188",Scipio,UT,835,3.689,39.249080,-112.104411
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,14,4.219,40.005030,-79.077855
67166,Circle K #4705726,US-33,Carroll,OH,315,3.24566666,39.802585,-82.706178
67167,LOVES TRAVEL STOP #372,"I-84, EXIT 374",Ontario,OR,982,3.689,44.025336,-116.977368
67168,LOVES TRAVEL STOP #455,"I-70, EXIT 145",Ellis,KS,525,3.623,38.934654,-99.556791
67168,LOVES TRAVEL STOPS #455,"I-70, EXIT 145",Ellis,KS,525,3.689,38.934654,-99.556791
67169,JD ORANGEBURG,US-301/US-601/SR-4,Orangeburg,SC,135,3.34233333,33.493596,-80.866880
67170,FAST TRACK #410,"I-10, EXIT 258",Madison,FL,20,3.749,30.471487,-83.413453
67174,KWIK STAR #419,"US-218, EXIT 218",Charles City,IA,433,3.539,43.064760,-92.674457
67175,KWIK STAR #428,SR-9,Cresco,IA,515,3.524,43.371746,-92.116287
67178,KWIK STAR #701,US-63,Denver,IA,565,3.499,42.668220,-92.333942
67182,KWIK STAR #817,US-52 & SR-24,Calmar,IA,565,3.579,43.181104,-91.867965
67185,KWIK TRIP #385,SR-19/SR-3,Northfield,MN,451,3.499,44.455645,-93.170311
67186,KWIK TRIP #424,SR-15 & CR-26,Fairmont,MN,425,3.399,43.644789,-94.464015
67192,KWIK TRIP #464,US-63,Rochester,MN,515,3.54066666,44.014299,-92.478592
67193,KWIK TRIP #609,SR-16 & SR-43,Rushford,MN,515,3.499,43.804587,-91.785578
67195,KWIK TRIP #646,US-169 & CR-53,Blue Earth,MN,425,3.324,43.640994,-94.100339
67196,KWIK TRIP #753,US-14 & SR-42,Eyota,MN,515,3.61566666,43.988310,-92.232124
67200,KWIK TRIP #319,SR-13,Spencer,WI,395,3.47566666,44.753615,-90.298465
67202,KWIK TRIP #328,US-53 & SR-95,Blair,WI,295,3.23733333,44.327131,-91.299402
67204,KWIK TRIP #337,SR-65,New Richmond,WI,451,3.499,45.124977,-92.547938
67206,KWIK TRIP #352,US-53,Chippewa Falls,WI,295,3.40733333,44.934653,-91.389165
67207,KWIK TRIP #354,SR-26,Watertown,WI,420,3.37233333,43.189405,-88.728910
67208,KWIK TRIP #363,US-14 & CR-O,Richland Center,WI,420,3.389,43.339577,-90.383430
67209,KWIK TRIP #386,SR-64,Merrill,WI,395,3.499,45.180635,-89.700339
67211,KWIK TRIP #392,SR-49/SR-23,Ripon,WI,582,3.39066666,43.843560,-88.837936
67219,KWIK TRIP #455,US-8 & SR-27,Ladysmith,WI,295,3.27233333,45.460974,-91.097573
67220,KWIK TRIP #456,"US-18/151, EXIT 79 & CR-PB",Verona,WI,420,3.579,42.991265,-89.539247
67221,KWIK TRIP #457,"I-41/US-41, EXIT 116 & SR-44/SR-91",Oshkosh,WI,582,3.29066666,44.023168,-88.562260
67223,KWIK TRIP #476,"US-53, EXIT 140",Rice Lake,WI,295,3.43233333,45.481992,-91.745762
67226,KWIK TRIP #494,US-53 & SR-35,Onalaska,WI,515,3.33566666,43.889658,-91.204356
67229,KWIK TRIP #740,SR-15,Hortonville,WI,582,3.509,44.335766,-88.636599
67230,KWIK TRIP #750,US-14/US-61/SR-35,La Crosse,WI,515,3.299,43.824685,-91.224616
67233,KWIK TRIP #807,US-10,Brillion,WI,582,3.36566666,44.173510,-88.067823
67234,KWIK TRIP #847,SR-33 & SR-82/SR-80,Wonewoc,WI,395,3.499,43.653477,-90.224242
67235,FLYING J TRAVEL PLAZA #507,I-35,Jarrell,TX,765,3.22066666,30.810264,-97.615122
67237,OUTPOST TRAVEL CENTER,US-79 & CR-111,Minden,LA,745,3.13233333,32.619146,-93.272754
67239,RELAY STATION,SR-1,Shreveport,LA,745,3.13233333,32.466879,-93.792193
67241,RELAY STATION 3,SR-175,Frierson,LA,745,3.259,32.246949,-93.686859
67242,SPEEDWAY #6940,"I-77, EXIT 85 & SR-268",Elkin,NC,65,2.859,36.263365,-80.847106
67243,LOVES TRAVEL STOP #386,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.92233333,34.499809,-114.310943
67245,SPEEDWAY #4582,US-378,Conway,SC,205,3.089,33.834533,-79.049173
67246,SPEEDWAY #7941,US-17 & SR-24,Jacksonville,NC,245,3.32566666,34.729730,-77.393661
67247,CIRCLE K #4707512,"I-93, EXIT 47",Methuen,MA,170,3.799,42.742641,-71.178651
67248,SPEEDWAY #6962,"I-40, EXIT 303",Garner,NC,177,2.92066666,35.689477,-78.614599
67255,LOVES TRAVEL STOP #393,"I-55, EXIT 13",Mccomb,MS,620,3.239,31.244474,-90.471593
67262,PILOT TRAVEL CENTERS #497,"I-20, EXIT 165",Lincoln,AL,615,3.199,33.580169,-86.127876
67262,PILOT TRAVEL CENTER #497,"I-20, EXIT 165",Lincoln,AL,615,3.109,33.580169,-86.127876
67264,CIRCLE K #4707016,US-1,Princeton,ME,170,3.88233333,45.144593,-67.526972
67265,CIRCLE K #4707048,US-2,Lincoln,ME,170,3.73233333,45.362677,-68.501730
67269,ONVO TRAVEL PLAZA - GOULDSBORO,"I-380, EXIT 13 & SR-507",Gouldsboro,PA,200,3.58566666,41.245668,-75.441703
67271,KWIK TRIP #330,US-169 & SR-25,Belle Plaine,MN,451,3.379,44.619780,-93.764595
67272,PILOT TRAVEL CENTER #922- TOWN PUMP,US-2 & SR-40,Columbia Falls,MT,820,3.649,48.371476,-114.191834
67273,LOVES TRAVEL STOP #396,I-26 EXIT 76,Newberry,SC,30,3.41566666,34.279880,-81.600333
67274,KWIK STAR #790,"US-20, EXIT 275 & SR-13",Manchester,IA,335,3.56233333,42.485339,-91.456086
67275,KWIK TRIP #481,US-61,Red Wing,MN,451,3.324,44.581265,-92.605011
67279,LOVES TRAVEL STOP #391,"I-74, EXIT 123",Saint Paul,IN,375,3.989,39.428152,-85.628713
67281,PARKERS SURRENCY #208,US-341/SR-27 & SR-121,Surrency,GA,195,3.58566666,31.721916,-82.197823
67282,RUTTERS #65,"I-81, EXIT 14 & US-11",Chambersburg,PA,70,4.399,39.931433,-77.655642
67283,PILOT #4597,"I-40, EXIT 258/SR-53",Gordonsville,TN,460,3.24566666,36.186129,-85.931490
67284,LOVES TRAVEL STOP #390,"I-80, EXIT 179",North Platte,NE,475,3.45566666,41.124960,-100.750359
67285,CASEY'S #4504,"I-35, EXIT 159 & CR-C47",Dows,IA,433,3.299,42.658364,-93.502041
67292,LOVES TRAVEL STOP #304,"I-59, EXIT 174",Steele,AL,615,3.989,33.941378,-86.192107
67293,KWIK TRIP #367,SR-33/CR-A,Fox Lake,WI,582,3.24566666,43.561568,-88.914752
67294,MAPLEFIELDS,"I-87, EXIT 42/SR-11",Champlain,NY,300,3.799,44.988281,-73.432429
67296,LOVES TRAVEL STOP #340,"I-15, EXIT 64 & US-93",Las Vegas,NV,910,3.689,36.233499,-115.264037
67297,BAR-B,I-20 EXIT 370 & FM-919,Gordon,TX,637,2.93233333,32.545546,-98.367183
67298,SPEEDWAY #5360,US-42,London,OH,315,3.099,39.892845,-83.438875
67302,KUM & GO #0187,"I-90, EXIT 87",Sherburn,MN,440,3.18733333,43.654900,-94.727489
67303,KUM & GO #0615,"I-29, EXIT 15",Elk Point,SD,527,3.07233333,42.681224,-96.680480
67304,JACKRABBIT JUNCTION,"SR-60, EXIT 51 & CR-A22",Sibley,IA,521,3.26566666,43.401476,-95.743031
67306,150 QUICK STOP,US-150/SR-605,Bardstown,KY,415,3.17233333,37.817665,-85.455345
67307,CMS FUELING CENTER,I-69 EXIT 153 AT MILE 153,Lapeer,MI,342,3.899,43.045127,-83.326746
67308,FUEL STAR,SR-48,New Orleans,LA,619,3.279,30.053420,-89.934502
67311,HOLIDAY STATIONSTORE #2746409,US-53 & CR-13,Duluth,MN,334,3.499,46.774458,-92.134135
67312,RHODES 101 STOP #790,"I-55, EXIT 91",Scott City,MO,275,3.424,37.224530,-89.537647
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll,TX,610,2.83233333,31.188315,-94.782885
67316,LOVES TRAVEL STOP #302,US-287 & US-412,Boise City,OK,585,3.40233333,36.731336,-102.509522
67321,LOVES TRAVEL STOP #388,"I-55, EXIT 246 & SR-35",Batesville,MS,655,3.46066666,34.320982,-89.924878
67322,LOVES TRAVEL STOP #398,"US-78, EXIT 81 & SR-178",Tupelo,MS,435,3.88233333,34.270604,-88.732455
67323,PUMP & PANTRY #13,US-281/SR-92,Saint Paul,NE,330,3.30733333,41.213669,-98.459446
67325,LOVES TRAVEL STOP #225,"I-65, EXIT 93 & US-84",Evergreen,AL,720,3.339,31.433216,-86.976081
67329,LOVES TRAVEL STOP #387,"I-85, EXIT 4",Fair Play,SC,16,3.21233333,34.508090,-82.986838
67331,LOVES TRAVEL STOP #227,"I-20 /I-59, EXIT 100 & SR-216",Mc Calla,AL,615,3.159,33.303112,-87.026660
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,105,3.999,41.280958,-74.730511
67334,KWIK TRIP #338,US-51,Plover,WI,395,3.299,44.462020,-89.537971
67335,TOP STOP MARKET,"I-24, EXIT 111",Manchester,TN,285,3.01566666,35.464125,-86.072895
67336,LOVES TRAVEL STOPS #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.089,28.466853,-98.177947
67336,LOVES TRAVEL STOP #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.169,28.466853,-98.177947
67337,KWIK TRIP #422,"I-94, EXIT 322",Oak Creek,WI,444,3.744,42.878693,-87.898676
67338,HUTCH'S #114,US-81,Enid,OK,337,2.999,36.406702,-97.869861
67340,MCCLURE,I-74 EXIT  34,Crawfordsville,IN,375,3.61566666,40.041092,-86.897682
67341,CASEYS #3898,"US-151, EXIT 49 & CR-E34",Anamosa,IA,380,3.359,42.108825,-91.275205
67342,One9 #1414,"I-81, EXIT 128",Elliston,VA,185,3.24233333,37.223009,-80.215723
67343,EAGLE EXPRESS,US-41,Peshtigo,WI,360,3.399,45.059392,-87.749483
67344,DODGE CITY SHELL,"I-65, EXIT 299",Hanceville,AL,615,3.95233333,34.064010,-86.764436
67345,STEELE SERVICE STATION,"I-59, EXIT 174",Steele,AL,587,3.889,33.941378,-86.192107
67348,LOVES TRAVEL STOP #389,I-90 EXIT 241,Conneaut,OH,305,3.849,41.927299,-80.568382
67350,DE PERE SUPER STORE,US-41,De Pere,WI,360,3.25566666,44.430990,-88.079936
67356,PRIDE CONVENIENCE STORE,"I-91, EXIT 8 & US-20",Springfield,MA,100,3.559,42.115454,-72.539978
67357,LOVES TRAVEL STOP #353,"I-29, EXIT 62",Fargo,ND,341,3.52566666,46.864700,-96.829080
67358,KWIK TRIP #453,SR-35/SR-65,River Falls,WI,451,3.44733333,44.860850,-92.625708
67359,SAGE HILL TRAVEL CENTER,"I-15, EXIT 89 & US-91",Blackfoot,ID,825,3.569,43.194595,-112.346811
67360,BP,"I-95/SR-405, EXIT 49 & SR-251",Darien,GA,195,3.539,31.343489,-81.424103
67361,SUMNER TRUCK STOP,SR-167,Sumner,WA,977,4.299,47.227215,-122.236264
67362,TA Glenrio,"I-40, Exit 369 & SR-392",San Jon,NM,585,3.899,35.111299,-103.336299
67364,KWIK TRIP #373,"I-94, EXIT 295",Waukesha,WI,444,3.45733333,42.960422,-88.249314
67365,KWIK TRIP #491,US-151,Manitowoc,WI,582,3.38233333,44.097981,-87.678945
67366,KWIK TRIP #499,"I-43, EXIT 57",New Berlin,WI,444,3.49066666,42.972000,-88.129168
67367,KWIK TRIP #757,US-14/US-61/SR-27,Viroqua,WI,515,3.359,43.560622,-90.886155
67368,KWIK TRIP #653,"I-39, EXIT 87 & US-51/SR-16",Portage,WI,420,3.274,43.548951,-89.465866
67369,KENOSHA TRAVEL PLAZA,"I-94, EXIT 340/US-41 & SR-142",Kenosha,WI,444,3.719,42.587526,-87.879996
67371,PARAMOUNT TRAVEL PLAZA,"I-30, EXIT 46 & SR-19",Prescott,AR,635,3.379,33.804320,-93.391207
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,835,3.599,40.724025,-114.025097
67381,ENMARKET #875,US-78 & US-21,Branchville,SC,195,3.26566666,33.251712,-80.816078
67382,CORNER PANTRY TRAVEL PLAZA,SR-79 & SR-40,Hermosa,SD,506,3.299,43.840434,-103.189707
67383,FRIENDSHIP FOOD MART #96,SR-101/SR- 2,Sandusky,OH,550,3.529,41.455885,-82.714436
67391,SHOEMAKERS SHELL TRAVEL CENTER,I-80 EXIT 395 AT MILE 395,Lincoln,NE,413,3.349,40.810284,-96.674856
67393,LOVES TRAVEL STOP #280,"I-10, EXIT 114",Buckeye,AZ,930,3.569,33.431573,-112.641626
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,75,3.399,31.211006,-82.357658
67395,KUM & GO #0267,"I-80, EXIT 267 & SR 38",Tipton,IA,380,2.98233333,41.770121,-91.128281
67396,Q C MART,US-61 & CR-E63,Welton,IA,270,3.699,41.905503,-90.595614
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa,IL,290,3.899,41.354046,-88.823408
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa,IL,290,3.599,41.354046,-88.823408
67398,CASEYS #3998,SR-13 & HWY-C,Lowry City,MO,400,3.249,38.140018,-93.726769
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,40.740679,-84.112091
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.643392,-96.709833
67402,TA EXPRESS HOT SPRINGS,US-395/US-18 & SR-79,Hot Springs,SD,506,3.299,43.419530,-103.465089
67404,Meskwaki Travel Plaza,HIGHWAY 30 E,Tama,IA,486,3.234,41.965123,-92.573799
67405,ANTELOPE TRUCK STOP,"I-80, EXIT 386",Burns,WY,795,3.199,41.190871,-104.359035
67406,GETGO #3701,"I-99, EXIT 23",East Freedom,PA,14,4.099,40.355235,-78.430471
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton,IL,520,3.599,42.352509,-90.001933
67409,XTRA MART #7025,SR-146,Sutton,MA,175,3.649,42.132049,-71.750322
67410,STRIPES #40532,US-83 & US-277,Carrizo Springs,TX,740,3.349,28.525843,-99.859255
67411,LOVES TRAVEL STOP #226,"I-25, EXIT 104",Pueblo,CO,803,3.619,38.269228,-104.610816
